ArticleId,SentenceNumber,Sentence,Propaganda
732708002,34,"Marie Collins, then a member of the pope's sex abuse commission, in 2015 hands a letter to Cardinal Sean O'Malley detailing the abuse suffered by Juan Carlos Cruz of Chile. ",no
732708002,35,Catherine Bonnet / Associated Press ,no
732708002,36,Was the pope listening to the commission? ,no
732708002,37,Possibly not. ,no
732708002,38,"In 2015, Collins handed O’Malley a letter addressed to the pope from Juan Carlos Cruz, a Chilean abused as a boy by Chilean prelate Fernando Karadima, who was sentenced by the Vatican to a lifetime of penance in 2010. ",no
732708002,39,"Cruz described how the abuse was witnessed and covered up by Juan Barros, a priest whose appointment as a bishop in 2015 prompted huge protests in Chile. ",no
732708002,41,"""I can't condemn [Barros] because I don't have evidence,"" he said on the plane back to Rome, suggesting he had ignored or never read the letter from Cruz. ",no
732708002,44,"Vatican watchers believe the pope was influenced by Chilean Cardinal Francisco Javier Errazuriz, a member of the G9 group who has backed Barros and reportedly helped block moves to make Cruz a member of the abuse commission. ",no
732708002,45,So is the pope intransigent on Barros? ,no
732708002,46,No. ,no
732708002,47,"Something changed his mind after his Chilean trip, possibly the scale of the protest against Barros in the country. ",no
732708002,48,"On Feb. 17, he sent a senior Vatican sex abuse investigator, Archbishop Charles Scicluna, to New York to interview Cruz, who now lives in Philadelphia. ",no
732708002,49,"""For the first time I felt that someone is listening,"" Cruz said after the meeting. ",no
732708002,50,What happens next? ,no
732708002,51,"“This should lead to Barros stepping down,” said Saunders, who is forming his own campaign group with Cruz and others to fight clerical abuse. ",no
732708002,52,The new papal commission will meanwhile hold its first meeting in April. ,no
732708002,53,Support our journalism Please consider subscribing today to support stories like this one. ,no
732708002,54,Get full access to our signature journalism for just 99 cents for the first four weeks. ,no
732708002,55,Already a subscriber? ,no
732708002,56,Your support makes our work possible. ,no
732708002,57,Thank you. ,no
732708002,58,Kington is a special correspondent. ,no
733754480,1,Brazilian arms dealer arrested in the United States ,no
733754480,4,Inspector Fabricio Oliveira of Rio de Janeiro’s police department says Frederik Barbieri was arrested Saturday morning at his home in Florida. ,no
733754480,5,He did not know the specific location of Barbieri’s house and said that American authorities will provide details on the arrest next week. ,no
733754480,6,"Oliveira said that police seized 60 AK-47, AR-10 and G3 rifles Barbieri had sent to Rio’s international airport last May to supply drug traffickers operating in Rio de Janeiro slums. ",no
733754480,8,The Justice Ministry said in a brief statement issued Saturday that Barbieri’s extradition has been requested. ,no
735815173,1,Dem Congressman Corrects ADL's Claim That He Isn't Into Farrakhan ,no
735815173,3,The media has maintained a tight embargo on the release of the photo of Obama meeting with Nation of Islam hate group leader Louis Farrakhan at a Congressional Black Caucus meeting. ,no
735815173,4,Almost no national media outlet has covered the story. ,no
735815173,5,CNN only mentioned it when it embedded Jake Tapper's tweets about the support for Farrakhan by Women's March leaders. ,no
735815173,6,But Rep. Danny Davis had defended Farrakhan. ,no
735815173,7,Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday. ,no
735815173,8,"Farrakhan’s history of racially extreme comments includes blaming Jews for the September 11 attacks, saying white people “deserve to die” and praising Adolf Hitler as a “very great man.” “I personally know [Farrakhan], I’ve been to his home, done meetings, participated in events with him,” Davis told TheDC. ",no
735815173,12,"“He expressed an interest in seeing some of the latest statements made by Farrakhan vis-a-vis Jews, which we promptly shared with him.” The official said the ADL had shared information with Davis about Farrakhan’s anti-Semitic statements, and that the organization was waiting to hear back from him. ",no
735815173,15,“I think that was what they wanted to write. ,no
735815173,16,"Nah, I don’t have no problems with Farrakhan, I don’t spend a whole lot of my time dealing with those kind of things,” Davis said. ",no
735815173,17,“That’s just one segment of what goes on in our world. ,no
735815173,19,"For those heavy into it, that’s their thing, but it ain’t my thing,” he said ",no
735815173,21,Somehow I don't think a white congressman would get away with saying that he agrees with David Duke on the environment but isn't especially concerned about his racism. ,no
735815173,22,But black leaders have gotten away with playing that game with Farrakhan repeatedly. ,no
736231219,12,"For more on Farrakhan, check out his profile here at Discover the Networks, the Horowitz Freedom Center's resource site of the left. ",no
737194975,4,The plan is not to “control” the private ownership of firearms; it is to PROHIBIT the private ownership of firearms. ,no
737194975,6,Donald Trump was elected on the promise of protecting the Second Amendment (among other things). ,no
737194975,8,"As I reported in this column last week, in a bipartisan meeting with congressmen and senators recently, President Trump “voiced support for confiscating guns from certain individuals deemed to be dangerous, even if it violates due process rights. ",no
737194975,9,"“‘I like taking the guns early, like in this crazy man’s case that just took place in Florida … to go to court would have taken a long time,’ Trump said at a meeting with lawmakers on school safety and gun violence. ",no
737194975,11,“Trump was responding to comments from Vice President Pence that families and local law enforcement should have more tools to report potentially dangerous individuals with weapons. ,no
737194975,13,"“‘Or, Mike, take the firearms first, and then go to court,’ Trump responded.” ",no
737194975,14,See the column here: ,no
737194975,15,Florida School Massacre Proves Police Are Worthless In Protecting Us ,no
737194975,17,"So far, five states have passed “red flag” laws that allow police agencies to confiscate guns from someone deemed to be “dangerous” by either a law enforcement officer or a family member BEFORE the individual has committed any crime, and in one State (Rhode Island) the governor issued an executive order implementing a “red flag” law. ",no
737194975,18,Here are the six states where the legislatures have already passed—or the governor has already issued an executive order implementing—“red flag” laws: ,no
737194975,19,California ,no
737194975,20,Connecticut ,no
737194975,21,Indiana ,no
737194975,22,Oregon ,no
737194975,23,Washington ,no
737194975,24,Rhode Island ,no
737194975,26,These are: ,no
737194975,27,Alabama ,no
737194975,28,Alaska ,no
737194975,29,Arizona ,no
737194975,30,Delaware ,no
737194975,31,Florida ,no
737194975,32,Hawaii ,no
737194975,33,Illinois ,no
737194975,34,Iowa ,no
737194975,35,Kansas ,no
737194975,36,Kentucky ,no
737194975,37,Maryland ,no
737194975,38,Massachusetts ,no
737194975,39,Michigan ,no
737194975,40,Minnesota ,no
737194975,41,Missouri ,no
737194975,42,New Jersey ,no
737194975,43,New York ,no
737194975,44,North Carolina ,no
737194975,45,Ohio ,no
737194975,46,Pennsylvania ,no
737194975,47,Tennessee ,no
737194975,48,Utah ,no
737194975,49,Vermont ,no
737194975,50,Virginia ,no
737194975,51,And it’s not taking long for law enforcement agencies in the above states to begin their Naziesque assault on gun owners. ,no
737194975,52,"This report is from Seattle:Doubtless, many other states are also considering passing “red flag” laws. ",no
737194975,53,“The city’s police department became the first law enforcement agency in the state to force the surrender of a firearm under a new law known as an ‘extreme risk protection order.’ ,no
737194975,54,"“The incident involves a man who lives in Belltown, who neighbors said had been intimidating people for the past year – even staring-down customers through store-front windows with a gun holstered at his side. ",no
737194975,55,"“Mental illness is suspected, but that new law allowed police to legally disarm him.” ",no
737194975,56,"“The man, who we are not naming, is also well known to the bars and restaurants below his unit along Second Ave. ",no
737194975,57,The volume of complaints convinced Seattle police to seek an extreme risk protection order – or ‘erpo’ – which allows law enforcement to legally remove guns from people deemed a danger to themselves or others. ,no
737194975,58,"“In this case, the man refused to comply. ",no
737194975,59,"Because of the new law, police were then able to return with a warrant and force the man to surrender the firearm.” ",no
737194975,60,"“A few dozen erpos have been served and executed around the state, but Seattle police said they are the only agency so far to seize a gun because the owner refused to hand it over. ",no
737194975,61,"“Law enforcement professionals said these specialized protection orders could be a common sense strategy to try and prevent mass shootings – such as what happened in Parkland, Florida. ",no
737194975,62,“‘There’s certainly a big concern of the connection between mental health and people exhibiting violent behavior and whether or not they should have access to firearms. ,no
737194975,63,"The “erpos” give us that tool now as an option,’ said Sgt. ",no
737194975,64,"Eric Pisconski, who leads the crisis response unit for the Seattle Police Department. ",no
737194975,65,"“The confiscations only last a year, although they can be renewed.” ",no
737194975,66,See the report here: ,no
737194975,67,Seattle Police First In State To Seize Gun Under Mental Health Law ,no
737194975,68,A few observations are in order here: ,no
737194975,71,"Plus, he never removed the pistol from its holster or brandished it in any way. ",no
737194975,72,"Secondly, the man was “known” to nearby bars and restaurants near his place of residence. ",no
737194975,73,That means nothing. ,no
737194975,74,Known for what? ,no
737194975,75,The report doesn’t even say the man was known for acting weirdly or strangely. ,no
737194975,83,"Plus, if complaints had been received over the course of an entire year and police just now decided to act, the man must not have been considered much of a threat. ",no
737194975,85,The report says “he had been intimidating people.” How? ,no
737194975,86,No specifics except to say he was “staring” at people. ,no
737194975,94,It seems many politicians (and many police officers themselves) will not be content until every American citizen is totally defenseless and unable to protect him or herself. ,no
737194975,96,"Sixthly, the man quoted in the news story who had complained about the armed fellow did so because he said he didn’t like the sight of the man carrying a firearm, as it made him “afraid.” ",no
737194975,98,That the mere sight of a law-abiding citizen openly carrying a sidearm would make someone “afraid” is not sufficient reason to deny the citizen his constitutional right to keep and “bear” arms. ,no
737194975,101,"Even when police forced the man to surrender his firearm, the man made no threatening gesture toward the officers. ",no
737194975,104,I go into the “mental health” trap in more detail in this column: ,no
737194975,105,Trump Set To Enact More Gun Control ,no
737194975,106,"“Mental health” regulations for gun ownership is what extremist gun grabbers Schumer, Pelosi, Feinstein, et al., have been trying to accomplish for decades. ",no
737194975,107,"Now, it is the “pro-gun” Republican President Donald Trump who is the one making it happen. ",no
737194975,108,Kris Kobach is the Secretary of State of Kansas. ,no
737194975,109,He is a former professor of constitutional law at UMKC Law School. ,no
737194975,110,He wrote an excellent analysis of the constitutional violations of these “red flag” laws: ,no
737194975,111,The seizure of guns without any hearing at all. ,no
737194975,112,The laws all contain an “ex parte” provision that allows the state to temporarily seize a person’s guns without even notifying the gun owner or giving him a chance to be heard. ,no
737194975,113,This is the quintessential denial of due process. ,no
737194975,114,The Fourth Amendment makes clear that a person cannot be denied of liberty (to exercise one’s constitutional right to bear arms) without due process of law. ,no
737194975,115,"This confiscation is “temporary,” but it can easily lead to long-term or permanent confiscation. ",no
737194975,116,Based on the testimony of one unrelated person. ,no
737194975,117,The confiscation order can be based on the testimony of only one person claiming that the gun owner poses a risk to the safety of himself or others. ,no
737194975,119,But “family member” is defined to include “former dating partners” and anyone who has ever lived with the defendant. ,no
737194975,120,"So a jilted former boyfriend or girlfriend, or even a roommate from years ago, could easily set in motion the disarming of a lawful gun owner. ",no
737194975,121,Using a very low standard of proof. ,no
737194975,123,That’s even lower than the “probable cause” standard for obtaining a search warrant. ,no
737194975,124,"In addition, the judge is forced to rush his decision and issue the confiscation order on the same day of the ex parte hearing. ",no
737194975,125,"Within two weeks of the ex parte hearing, a hearing with the gun owner present must occur; the purpose is to put in place a long-term confiscation order. ",no
737194975,126,"But even at that hearing, the standard of proof is far below the “beyond a reasonable doubt” standard used in criminal trials. ",no
737194975,127,"Rather, it need only be shown by “a preponderance of evidence” that the person poses a risk of injury to self or others. ",no
737194975,128,What kind of evidence? ,no
737194975,129,Things like the “reckless storage” of firearms and drinking habits can be considered. ,no
737194975,131,Shifting the burden of proof to the gun owner. ,no
737194975,132,"The long-term confiscation order lasts up to a year, but may be renewed indefinitely. ",no
737194975,133,"Once it is in place, it becomes very difficult to remove. ",no
737194975,134,"To have the confiscation order lifted, the gun owner must provehe does not pose a threat to himself or others. ",no
737194975,141,"Freedomists in the 50 states had better keep a close eye on their State legislatures this year and next, because, thanks to Donald Trump, gun confiscation is going to be on the agenda in virtually every single State in the country. ",no
737194975,142,"And while you are at it, don’t overlook the federal Congress. ",no
737194975,144,See the video here: ,no
737194975,148,P.S. ,no
737194975,149,One more time I want to remind readers that self-defense—including defense against tyrannical government—is more than a right guaranteed in the Second Amendment to our Constitution; it is a duty assigned us in Nature by our Creator. ,no
737194975,150,"For anyone, especially a Christian, to willingly surrender their means of self-defense is not only a crime against liberty; it is a sin against God. ",no
737194975,151,I urge my Christian friends (and anyone else) to read the book my constitutional attorney son and I wrote entitled “To Keep or Not To Keep: Why Christians Should Not Give Up Their Guns.” ,no
737194975,152,"Mark it down: Any law demanding the citizenry to surrender their AR-15 rifles would be unconstitutional, unnatural, and unbiblical. ",no
737194975,154,I know that there is a plethora of pastors who teach that Christians ought to obey the government should it outlaw our guns. ,no
737194975,155,THEY ARE WRONG. ,no
737194975,157,Our book shows the Natural and Biblical duty of self-defense. ,no
737194975,158,I don’t know of another book like it. ,no
737194975,160,I urge you to order one for yourself and one (at least) for your friends and kinfolk. ,no
737194975,161,Reprinted with permission from Chuck Baldwin. ,no
737194975,162,The Best of Chuck Baldwin ,no
737255982,4,The comparison of the Soros funded group that has stood with Hamas over Israel with Jews who were forced to collaborate with the Nazis during the Holocaust was indeed insulting. ,no
737255982,5,To Kapos. ,no
737255982,6,Jews under Nazi rule may have been forced to collaborate. ,no
737255982,7,No one forced J Street to collaborate with anti-Semites. ,no
737255982,9,Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday. ,no
737255982,11,"The congressman wasn’t sure why the ADL wrote that he had been misquoted in his praise for the anti-Semite, and said he wasn’t sure if someone from his office had told the ADL he was misquoted, he told The Daily Caller News Foundation on Sunday. ",no
737255982,12,“I think that was what they wanted to write. ,no
737255982,13,"Nah, I don’t have no problems with Farrakhan, I don’t spend a whole lot of my time dealing with those kind of things,” Davis said. ",no
737255982,14,“That’s just one segment of what goes on in our world. ,no
737255982,16,"For those heavy into it, that’s their thing, but it ain’t my thing,” he said ",no
737255982,17,"The ""Jewish Question"" is a term generally used by anti-Semites today. ",no
737255982,18,But J Street is stuck with its own Jewish Question. ,no
737255982,19,How much anti-Semitism is too much even for it. ,no
737255982,20,Left-wing advocacy group J Street said it is re-evaluating its endorsement of a congressman who praised Nation of Islam leader Louis Farrakhan. ,no
737255982,22,"The endorsement, first reported in the Forward, calls Davis “a longtime supporter of Israel and a two-state solution.” ",no
737255982,24,"“We take anti-Semitism quite seriously,” J Street’s statement read. ",no
737255982,25,“We are currently in conversation with Representative Davis’ office about this issue. ,no
737255982,26,We will get back to you shortly with a more extensive response.” ,no
737255982,28,That's serious all right. ,no
737255982,29,Seriously Kapo. ,no
737457870,1,"3rd Highest Ranked Dem Civil Rights Hero Appeared w/Farrakhan, Won't Condemn ",no
737457870,3,The media's Farrakhan embargo is collapsing. ,no
737457870,4,"And that's due to the hard work of committed conservative journalists who stayed on this story, especially at the Daily Caller, which got the Rep. Davis quotes, twice. ",no
737457870,5,Some credit also goes to Jake Tapper at CNN and Glenn Kessler at the Washington Post for a willingness to discuss the subject even when their media outlets didn't want to. ,no
737457870,6,The debate over the ties between Women's March leaders and Farrakhan made into a debate on the View. ,no
737457870,7,And that debate involved none other than Valerie Jarrett. ,no
737457870,8,The New York Times has now run its own explainer piece on Farrakhan and the Dems which mentions the infamous Obama-Farrakhan photo. ,no
737457870,9,"There's also a quote from an Obama spokeswoman claiming that, “President Obama has denounced racism and anti-Semitism his entire life. ",no
737457870,10,That includes his public and repeated repudiations of Louis Farrakhan’s views over the years. ,no
737457870,13,And maybe one of these days someone will ask him that question. ,no
737457870,14,And then Obama can give a new remix of his Wright speech. ,no
737457870,15,"""I can no more disavow Calypso Louie than I can my dead white grandmother."" ",no
737457870,16,"Rep. Danny Davis, after defending Farrakhan, now has a statement condemning him. ",no
737457870,19,"After a previous statement, Rep. Davis made an infamous comment about the ""Jewish question"". ",no
737457870,20,So it probably still isn't over. ,no
737457870,23,"South Carolina Rep. James Clyburn attended a 2011 event with Farrakhan and shared the stage with him, even after Jewish groups voiced their opposition to Clyburn attending the event. ",no
737457870,24,"Clyburn told the Final Call, a Nation of Islam publication, that he was “not bothered in the least bit” by criticisms of his attendance at the event. ",no
737457870,25,"As the assistant Democratic leader, Clyburn is the third-highest ranked Democrat in the House. ",no
737457870,28,"His office declined repeated inquiries regarding whether the congressman is willing to condemn Farrakhan, and whether he stood by his decision in 2011 to shrug off criticisms of Farrakhan. ",no
737457870,29,Clyburn is now the eighth House Democrat to have direct ties to Farrakhan. ,no
737457870,30,The Republican Jewish Coalition has already called on the seven other Democrats to resign over their ties to Farrakhan. ,no
737457870,32,But the story is breaking through the embargo. ,no
738060046,4,Pamela Geller and I are banned from entering the country for the crime of telling the truth about Islam and jihad. ,no
738060046,7,"But we, of course, have never advocated or approved of any violence. ",no
738060046,8,The UK Home Office meant that our visit could cause violence from Muslims. ,no
738060046,19,One of them was welcomed by the Archbishop of Canterbury. ,no
738060046,20,Nor does the UK admit only preachers of jihad terror. ,no
738060046,21,"It admits jihad terrorists as well, even when it knows they are jihad terrorists. ",no
738060046,22,"The Muslim migrant teen who bombed the London Tube told border officials that he was trained by ISIS, but was admitted anyway. ",no
738060046,24,Article posted with permission from Robert Spencer ,no
738207834,1,"Et Tu, Benedict? ",no
738207834,2,(Some Final Thoughts on Joseph Ratzinger) ,no
738207834,4,"Recently an editor of a “conservative” Catholic magazine asked me if I would be interested in contributing a piece about the resignation of Pope Benedict XVI, five years on. ",no
738207834,5,"I declined, telling him that I was morally certain that anything I had to say about it would not be in keeping with his editorial policies. ",no
738207834,6,"It’s been five years, and I’ve noticed that there are a lot fewer people talking about what a “courageous” act it was to give up the pontificate. ",no
738207834,8,Editor's Note: In a March 11th letter signed by Pope Emeritus Benedict XVI and addressed to Msgr. ,no
738207834,11,"Our thanks to Remnant columnist, Hilary White, for addressing the most pertinent of these here below. ",no
738207834,12,MJM ,no
738207834,14,Why would he choose to walk away knowing that his task was not completed? ,no
738207834,17,We cannot help but wonder if these trivialised responses reveal some deep flaw that we had never suspected before. ,no
738207834,22,"Of all people, we had assumed that Benedict XVI took the papacy seriously. ",no
738207834,26,How content he is with his decision and how happy with his current life. ,no
738207834,28,"So strange was this new tone that speculation started circulating that he was under some kind of external compulsion, not free to speak his mind. ",no
738207834,29,But this is not what we see. ,no
738207834,30,"There he is, manifestly happy and reading it out loud. ",no
738207834,31,"“Perhaps it was written for him.” Well, why repeat it then? ",no
738207834,32,"Why, if he has any qualms, allow himself to be trotted out on such occasions, to read this blatant propaganda? ",no
738207834,33,"If it is a deception, why participate in it? ",no
738207834,34,"In fact, all the hopeful commenters on blogs and other social media who keep telling me how much they “miss” him have failed to respect him in one way; they won’t take him at his word. ",no
738207834,35,Some insist that his resignation was under some sort of coercion and so isn’t valid. ,no
738207834,36,"But we have repeatedly heard from him that he was under no constraint, that he had resigned freely. ",no
738207834,38,We have yet to hear any report of any notes begging for rescue hidden under a lunch table placemat. ,no
738207834,39,"There’s no doubt that this is an extremely strange and frankly fishy situation; something doesn’t add up, it’s true. ",no
738207834,41,Why did you resign? ,no
738207834,42,Ratzinger: “I was a bit tired and didn’t feel up to partying with the kids at World Youth Day.” ,no
738207834,43,"If you’re not pope, why do you still wear the white? ",no
738207834,44,"Ratzinger: “Oh, there wasn’t a black cassock that fit me.” ",no
738207834,45,Why do you continue to call yourself Benedict XVI if you are no longer pope? ,no
738207834,46,"Ratzinger: “Well, I’m an ‘emeritus,’ you see…” ",no
738207834,47,And where did this “emeritus” business come from? ,no
738207834,48,Does it have any precedent in Catholic history? ,no
738207834,49,What does it mean canonically and doctrinally? ,no
738207834,50,Ratzinger: “…” ,no
738207834,52,Doesn’t that just mean there are two popes now? ,no
738207834,53,Ratzinger: “…” ,no
738207834,55,"A few days ago, my friend Steve Skojec, of the traditionalist/restorationist website One Peter Five, summed up the consternation of those of us who still feel a lingering affection for (the man we used to call) Pope Benedict. ",no
738207834,57,"Five years ago today, Pope Benedict XVI abdicated the papacy. ",no
738207834,58,"And through the abandonment of his duty to shepherd the Church, he made way for the worst papacy of all time – one he steadfastly refuses to oppose in word, deed, or even the subtlest gesture. ",no
738207834,59,"You may love him for various reasons, you may miss him by contrast, but you may not excuse the responsibility he has. ",no
738207834,61,"And still, he was the best of the post-conciliar popes, which is why he’s the only one who won’t be canonized. ",no
738207834,62,Who is the real Joseph Ratzinger? ,no
738207834,63,"I have had long-time Vatican watchers say to me, more than once, “Maybe it’s really just that he wasn’t who we thought he was.” I suspect there is a lot more to this than most people might imagine. ",no
738207834,64,I think we made the mistake of believing the press. ,no
738207834,66,We failed to recall that they know nothing at all about Catholicism. ,no
738207834,68,"This reputation was cemented during his work as the peritus, the theological advisor, of one of the Council’s most influential of the bishops of the progressive camp, Cardinal Josef Frings of Cologne. ",no
738207834,69,"Frings’ claim to fame in that great drama was a speech criticising the CDF – and its prefect Cardinal Alfredo Ottaviani – for the “conservatism” in the “schema,” the documents prepared by the CDF for guiding the bishops’ discussions. ",no
738207834,70,"After this speech, there was an uprising among the bishops of the preparatory committee who demanded that the schema – that had taken years to develop – be abandoned. ",no
738207834,73,"Cardinal Henri de Lubac, writing in 1985, recalling that drama, said: ",no
738207834,74,"“Joseph Ratzinger, an expert at the Council, was also the private secretary of Card. ",no
738207834,75,"Frings, Archbishop of Cologne. ",no
738207834,76,"Blind, the old Cardinal largely utilized his secretary to write his interventions. ",no
738207834,77,"Now then, one of these interventions became memorable: it was a radical criticism of the methods of the Holy Office. ",no
738207834,78,Despite a reply by Card. ,no
738207834,79,"Ottaviani, Frings sustained his critique. ",no
738207834,81,"“It is not an exaggeration to say that on that day the old Holy Office, as it presented itself then, was destroyed by Ratzinger in union with his Archbishop. ",no
738207834,83,“Card. ,no
738207834,85,"Ratzinger, who did not change, continues it.” ",no
738207834,87,"It went unnoticed in the shouting over his running of CDF, that he had written in 1982, a call for the Church “never to return” to the Syllabus of Errors of Pius IX. ",no
738207834,88,"In his book Principles of Catholic Theology, Ratzinger proposed the question, “Should the Council be revoked?” and in response recommended the “razing of the bastions” of the Catholic Church in relation to the modern world: ",no
738207834,89,"The duty is, therefore, not to suppress the Council, but to discover the real Council and delve deep into what it truly wants with regard to what has happened since then. ",no
738207834,91,"This implies that there is no possible return to the Syllabus, which could well have been a first step in the combat against Liberalism and the nascent Marxism, but which cannot be the last word. ",no
738207834,92,Neither embraces nor the ghetto can resolve the problem of [relations with] the modern world for the Christian. ,no
738207834,93,"Hence, the 'razing of the bastions' that Hans Urs von Balthasar called for already in 1952 was in effect an urgent duty. ",no
738207834,94,"It was necessary for her [the Church] to raze the old bastions and confide only in the protection of the faith, the power of the word that is her unique, true, and permanent strength. ",no
738207834,96,"His was the thesis – a mainstay of “conservative” ideology – that the “real” Council, if only implemented properly, would be the salvation of the Church and the world, a theme he never left. ",no
738207834,98,"And it starts to suggest an answer, or at least a line of inquiry, about why so little was actually accomplished in his long tenure. ",no
738207834,102,"Kung, who was never removed from the priesthood despite his manifest heresy? ",no
738207834,103,Can we think of any other names who were corrected even to this degree? ,no
738207834,104,Precious few. ,no
738207834,107,"Why did we think that Ratzinger, in this crucial role of CDF prefect, was a bulwark of orthodoxy? ",no
738207834,108,"Is it simply that we have moved so far away from the ancient Faith that we no longer have a realistic notion of the Faith ourselves to make a comparison, to make an objective judgement? ",no
738207834,110,"Indeed, Ratzinger himself maintained that he had never changed his theological opinions. ",no
738207834,111,He was to say that it was his old academic colleagues like Kung and Kasper who had moved further to the ideological “left” after the 1960s while he stayed in place. ,no
738207834,112,"Perhaps now, as an answer that fits our apparently contradictory puzzle pieces, we can finally accept his word on this. ",no
738207834,114,Is this why he resigned? ,no
738207834,115,"Is it simply that his conception of the Church, of the papacy, was never what Catholics believed about it? ",no
738207834,117,Fausti said that Benedict met with Martini at the bishops’ palace of Milan in June 2012. ,no
738207834,118,"Martini, Fausti said, urged Benedict to resign the papacy. ",no
738207834,119,"Apparently at the time of his election in 2005, Martini had said it would be his main task to reform the Curia. ",no
738207834,120,"By 2012, this had proved impossible. ",no
738207834,122,I think the question would not even occur to a man like Ratzinger. ,no
738207834,123,They were esteemed academic colleagues. ,no
738207834,124,They were brothers of the episcopate. ,no
738207834,125,They were members of the club. ,no
738207834,126,"Any appearance of ideological division between them was, in essence, a product of the media narrative. ",no
738207834,127,Why wouldn’t the pope take the advice of his most respected and senior cardinal? ,no
738207834,128,Why is Walter Kasper a cardinal? ,no
738207834,131,"When, at his very first Angelus address in 2013, Pope Francis told the crowd how much he loved the writing of Walter Kasper, quite a lot of us who had spent many years watching the Vatican started understanding where we were all headed with the new pope. ",no
738207834,133,"In an article on the cardinal’s life’s work, Thomas Jansen, the editor-in-chief of Katholisch.de, recently noted that Walter Kasper could not possibly have done the damage he has without the direct assistance of both John Paul II and Pope Benedict. ",no
738207834,134,The monstrous debacle of Amoris Laetitia is as much Kasper’s work as Bergoglio’s. ,no
738207834,135,"This is a man who has, for 40 years, never troubled to hide his heterodox opinions and has devoted much of his life to a campaign to bring about precisely this outcome. ",no
738207834,137,This was stopped by Ratzinger and the CDF. ,no
738207834,139,Why was he not – at the very least – given the same “silencing” treatment as Kung? ,no
738207834,140,Kasper has recently gone to the media again to complain of being called a heretic. ,no
738207834,143,"After openly working against the Faith, instead of being demoted, silenced, laicised and/or excommunicated, John Paul II made him a cardinal. ",no
738207834,144,Remember that his scheme to Amoris-Latitia-ize the Church was stopped by Ratzinger’s CDF in 1993. ,no
738207834,145,"But he was not demoted, reprimanded or corrected in any way. ",no
738207834,146,Nor was he removed from places of influence. ,no
738207834,147,Far from it. ,no
738207834,148,In 1994 Kasper was inserted into the Vatican Curia by being named co-chair of the International Commission for Lutheran-Catholic Dialogue. ,no
738207834,149,"In 1999, he made another step up, being appointed secretary of the Pontifical Council for Promoting Christian Unity, the “ecumenical” office where his manifest religious indifferentism could be given free reign. ",no
738207834,151,Then Benedict allowed him to remain a cardinal. ,no
738207834,153,"As Jansen pointed out, and Maike Hickson quoted in a piece for One Peter Five, ",no
738207834,154,"Cardinal Kasper barely even made it into the last conclave, because he had just turned 80 years of age. ",no
738207834,155,"But since the date of the death (or abdication, as it was the case in 2013) of the pope is decisive, he was still able to attend and vote in that election. ",no
738207834,156,"(As some observers noted, it was a generous gesture toward Cardinal Kasper that Pope Benedict XVI had decided to retire in due time.) ",no
738207834,157,"Excuse me Maike, but I don’t think this is a parenthetical issue. ",no
738207834,163,Doesn’t anyone else want to know this? ,no
738207834,164,Don’t we all want to know why Hans Kung is still a priest? ,no
738207834,165,Why was Cardinal Mahony allowed to retire in good standing? ,no
738207834,167,"What are the names we all remember, just off the top of our heads? ",no
738207834,168,"My own bishop in Victoria, the occultist Remi de Roo, Seattle’s Raymond Hunthausen, Miami’s Favalora, Rochester’s Matthew Clark, Derek Worlock of Liverpool… I sometimes wonder how long that list is going to be when this is all over. ",no
738207834,171,The end of “Big Umbrella Catholicism” ,no
738207834,172,The New York Times’ Ross Douthat is among those who are starting to ask these kinds of questions. ,no
738207834,175,There’s a “liberal wing” and a “conservative wing” and they’re both Catholic. ,no
738207834,177,"By playing along, by pretending that we could be “conservative Catholics” in this New Paradigm that also includes “liberal Catholics” we have helped them perpetrate one the most monstrous frauds in human history. ",no
738207834,180,It created cover for the men of Kasper’s clique to maneuver their man on the throne of Peter five years ago. ,no
738207834,181,"And just like that, the jargon of “tolerance” and the “big umbrella” is over and the purge of faithful, believing Catholic religious, seminarians, priests, and academics has begun. ",no
738207834,182,As it had to. ,no
738207834,183,"They, at least, do not harbour this insane contradiction, and understand – and frequently say out loud – that the New Paradigm and the Catholic Church are not the same. ",no
738207834,184,And their New Church is the only one left. ,no
738207834,187,"We had a long hiatus in which the popes pretended nothing essential had changed, while the institution around them fell to the New Paradigm, until the papacy was the only thing left. ",no
738207834,188,"One of the things I’ve been saying is a blessing in disguise, and an enormous relief, about the Bergoglian era is that we can finally leave behind us the absurd situation of the Wojtyla/Ratzinger era. ",no
738207834,191,"For those still wondering, Bergoglio isn’t a shock, he isn’t even a surprise; he’s just the logical end result. ",no
738207834,192,"This pontificate isn’t an anomaly; it was the only possible outcome, and it was as much the work of Joseph Ratzinger as Walter Kasper. ",no
7383612089,3,"Following what has appeared for months to be a strained relationship between President Donald Trump and Secretary of State Rex Tillerson, the top diplomat is being replaced. ",no
7383612089,4,"Trump announced Tillerson’s ouster via Twitter Tuesday, saying: “Mike Pompeo, Director of the CIA, will become our new Secretary of State. ",no
7383612089,6,Thank you to Rex Tillerson for his service! ,no
7383612089,7,"Gina Haspel will become the new Director of the CIA, and the first woman so chosen. ",no
7383612089,8,Congratulations to all!” ,no
